NO,ATNRG_NM,SAFETY_ADDR,CCTV_USE,LA,LO,CCTV_QTY,UPDATE_DT,PLCST_NM,PLCST_DEPT_NM,PLCST_DEPT_CD,CTPR_PLAGC_NM
45451,동대문구,한천로51길 38-2 메인 (241020),방범,37.58521984,127.06554,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45452,동대문구,한천로51길 38-2 보조1,방범,37.58521984,127.06554,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45453,동대문구,한천로51길 38-2 보조2,방범,37.58521984,127.06554,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45473,동대문구,약령시로9길 47 메인 (201018),방범,37.5852642,127.035103,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45474,동대문구,약령시로9길 47 보조1,방범,37.5852642,127.035103,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45475,동대문구,약령시로9길 47 보조2,방범,37.5852642,127.035103,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45485,동대문구,제기로36길 17 맞은편 메인 (211013),방범,37.5853043,127.049017,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45486,동대문구,제기로36길 17 맞은편 보조1,방범,37.5853043,127.049017,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45487,동대문구,제기로36길 17 맞은편 보조2,방범,37.5853043,127.049017,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45497,동대문구,제기로38길 13 메인 (211007),방범,37.5853307,127.050614,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45498,동대문구,제기로38길 13 보조1,방범,37.5853307,127.050614,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45499,동대문구,제기로38길 13 보조2,방범,37.5853307,127.050614,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45503,동대문구,홍릉로15길 36 메인 (201014),방범,37.5853477,127.041539,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45504,동대문구,홍릉로15길 36 보조1,방범,37.5853477,127.041539,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45505,동대문구,홍릉로15길 36 보조2,방범,37.5853477,127.041539,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45509,동대문구,전농로36길 29-2(꿈나무어린이집앞) 메인 (191002-BP),방범,37.5853742,127.054129,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45510,동대문구,전농로36길 29-2(꿈나무어린이집앞) 보조1,방범,37.5853742,127.054129,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45511,동대문구,전농로36길 29-2(꿈나무어린이집앞) 보조2,방범,37.5853742,127.054129,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45515,동대문구,망우로14가길 87 메인 (241026),방범,37.5854289,127.059702,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45516,동대문구,망우로14가길 87 보조1,방범,37.5854289,127.059702,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45517,동대문구,망우로14가길 87 보조2,방범,37.5854289,127.059702,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45518,동대문구,망우로14가길 87 보조3,방범,37.5854289,127.059702,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45560,동대문구,청량리동(문제차량),미세먼지,37.58549879,127.0444364,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45596,동대문구,한천로51길 37-11 메인 (241027),방범,37.58558173,127.066761,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45597,동대문구,한천로51길 37-11 보조1,방범,37.58558173,127.066761,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45611,동대문구,경동시장로23길 14 예나어린이집 메인 (202029),어린이안전,37.58563004,127.0394851,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45612,동대문구,경동시장로23길 14 예나어린이집 보조1,어린이안전,37.58563004,127.0394851,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45623,동대문구,전농로38가길 29(꿈나무어린이집) 메인 (182019),어린이안전,37.5856647,127.054155,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45624,동대문구,전농로38가길 29(꿈나무어린이집) 보조1,어린이안전,37.5856647,127.054155,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45625,동대문구,전농로38가길 29(꿈나무어린이집) 보조2,어린이안전,37.5856647,127.054155,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45626,동대문구,약령시로9길 63 메인 (201043),방범,37.58568082,127.0356527,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45627,동대문구,약령시로9길 63 보조1,방범,37.58568082,127.0356527,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45628,동대문구,약령시로9길 63 보조2,방범,37.58568082,127.0356527,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45629,동대문구,제기로6가길3 메인 (201049),방범,37.58568451,127.0344674,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45630,동대문구,제기로6가길3 보조1,방범,37.58568451,127.0344674,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45631,동대문구,제기로6가길3 보조2,방범,37.58568451,127.0344674,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45633,동대문구,제기동 67-114 메인 (201015),방범,37.5856949,127.033674,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45634,동대문구,제기동 67-114 보조1,방범,37.5856949,127.033674,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45635,동대문구,제기동 67-114 보조2,방범,37.5856949,127.033674,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45636,동대문구,약령시로17길59-18 메인 (201047),방범,37.58570156,127.0415459,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45637,동대문구,약령시로17길59-18 보조1,방범,37.58570156,127.0415459,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45638,동대문구,약령시로17길59-18 보조2,방범,37.58570156,127.0415459,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45639,동대문구,약령시로17길59-18 보조3,방범,37.58570156,127.0415459,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45640,동대문구,약령시로17길59-18 보조4,방범,37.58570156,127.0415459,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45641,동대문구,장안벚꽃로 309(휘봉초후문) 메인 (231014),방범,37.5857041,127.069239,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45642,동대문구,장안벚꽃로 309(휘봉초후문) 보조1,방범,37.5857041,127.069239,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45643,동대문구,장안벚꽃로 309(휘봉초후문) 보조2,방범,37.5857041,127.069239,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45645,동대문구,망우로18가길 105 메인 (241025),방범,37.5857069,127.060099,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45646,동대문구,망우로18가길 105 보조1,방범,37.5857069,127.060099,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45647,동대문구,망우로18가길 105 보조2,방범,37.5857069,127.060099,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45649,동대문구,왕산로43나길 19 메인 (211008),방범,37.5857327,127.047894,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45650,동대문구,왕산로43나길 19 보조1,방범,37.5857327,127.047894,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45651,동대문구,왕산로43나길 19 보조2,방범,37.5857327,127.047894,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45658,동대문구,휘경초교(교내) 보조1,어린이안전,37.58578,127.05804,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45659,동대문구,휘경초교(교내) 보조2,어린이안전,37.58578,127.05804,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45660,동대문구,휘경초교(교내) 보조3,어린이안전,37.58578,127.05804,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45661,동대문구,휘경초교(교내) 보조4,어린이안전,37.58578,127.05804,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45662,동대문구,휘경초교(교내) 보조5,어린이안전,37.58578,127.05804,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45663,동대문구,휘경초교(교내) 보조6,어린이안전,37.58578,127.05804,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45664,동대문구,휘경초교(교내) 보조7,어린이안전,37.58578,127.05804,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45665,동대문구,휘경초교(교내) 보조8,어린이안전,37.58578,127.05804,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45671,동대문구,고산자로 518 홍파초교 병설유치원 메인 (202028),어린이안전,37.58580602,127.0386276,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45672,동대문구,고산자로 518 홍파초교 병설유치원 보조1,어린이안전,37.58580602,127.0386276,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45691,동대문구,서울시립대로29가길 45(휘경2동 312-167) 메인 (241034),방범,37.58590658,127.0558041,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45692,동대문구,서울시립대로29가길 45(휘경2동 312-167) 보조1,방범,37.58590658,127.0558041,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45693,동대문구,서울시립대로29가길 45(휘경2동 312-167) 보조2,방범,37.58590658,127.0558041,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45712,동대문구,한천로49길 30 메인 (241014),방범,37.5859532,127.067071,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45713,동대문구,한천로49길 30 보조1,방범,37.5859532,127.067071,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45714,동대문구,한천로49길 30 보조2,방범,37.5859532,127.067071,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45715,동대문구,제기동 134-3 메인 (201052),방범,37.58595918,127.0353608,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45716,동대문구,제기동 134-3 보조1,방범,37.58595918,127.0353608,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45717,동대문구,제기동 134-3 보조2,방범,37.58595918,127.0353608,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45723,동대문구,망우로14가길 74 메인 (242007),어린이안전,37.58598832,127.0594016,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45724,동대문구,망우로14가길 74 보조1,어린이안전,37.58598832,127.0594016,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45725,동대문구,망우로14가길 74 보조2,어린이안전,37.58598832,127.0594016,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45741,동대문구,제기로2길 25-16 메인 (201051),방범,37.58604928,127.0339387,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45742,동대문구,제기로2길 25-16 보조1,방범,37.58604928,127.0339387,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45743,동대문구,제기로2길 25-16 보조2,방범,37.58604928,127.0339387,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45744,동대문구,제기로2길 25-16 보조3,방범,37.58604928,127.0339387,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45788,동대문구,홍파초교(교내) 보조1,어린이안전,37.58617,127.0393,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45789,동대문구,홍파초교(교내) 보조2,어린이안전,37.58617,127.0393,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45790,동대문구,홍파초교(교내) 보조3,어린이안전,37.58617,127.0393,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45799,동대문구,망우로18마길 4-1 메인 (241024),방범,37.5861798,127.06023,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45800,동대문구,망우로18마길 4-1 보조1,방범,37.5861798,127.06023,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45801,동대문구,망우로18마길 4-1 보조2,방범,37.5861798,127.06023,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45802,동대문구,망우로18마길 4-1 보조3,방범,37.5861798,127.06023,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
